date_revenue;merchandise;wire;delivery
01/01/2019;100;0;15.99
01/01/2019;899.9;0;106.63
01/01/2019;1540.06;0;231.87
01/01/2019;2003.78;0;165.41
01/01/2019;1724.85;0;127.92
01/01/2019;1256.81;0;169.9
01/01/2019;621.5;0;31.98
01/01/2019;110;0;14.99
01/01/2019;1765.94;0;181.73
01/01/2019;1101.78;0;157.91
01/01/2019;1658.63;0;164.41
01/01/2019;1752.47;0;141.91
01/01/2019;984.89;0;95.94
01/01/2019;290;0;31.98
01/01/2019;1660.83;0;148.61
01/01/2019;3020.51;0;220.87
01/01/2019;2723.82;0;211.41
01/01/2019;2142.78;0;191.9
01/01/2019;1378.54;0;189.88
01/01/2019;545;0;47.97
01/01/2019;299.95;0;15.99
01/01/2019;1707.17;0;186.58
01/01/2019;1727.74;0;125.93
01/01/2019;1323.67;0;216.38
01/01/2019;1707.83;0;203.9
01/01/2019;3416.63;0;267.85
01/01/2019;1699.95;0;63.96
01/01/2019;210.89;0;15.99
01/01/2019;2334.84;0;202.57
01/01/2019;3651.05;0;189.89
01/01/2019;1930.82;0;174.42
01/01/2019;1716.73;0;222.86
01/01/2019;1487.61;0;127.92
01/01/2019;284.95;0;0
01/01/2019;8078.67;0;1142.29
01/01/2019;2272.57;0;260.86
01/01/2019;2199.77;0;257.35
01/01/2019;2160.35;0;299.82
01/01/2019;2189.85;0;214.86
01/01/2019;525.93;0;105.94
01/01/2019;75;0;14.99
01/01/2019;2457.07;0;246.56
01/01/2019;2149.7;0;159.9
01/01/2019;2636.64;0;219.39
01/01/2019;1291.87;0;79.95
01/01/2019;421.88;0;67.96
01/01/2019;134.95;0;24.99
01/01/2019;2650.77;0;267.54
01/01/2019;3915.71;0;439.73
01/01/2019;4924.8;0;238.36
01/01/2019;1565.2;0;177.9
01/01/2019;6579.69;0;328.85
01/01/2019;234.95;0;31.98
01/01/2019;49.95;0;15.99
01/01/2019;2794.85;0;210.59
01/01/2019;2097.83;0;194.92
01/01/2019;2936.87;0;216.37
01/01/2019;1984.9;0;344.79
01/01/2019;2906.9;0;237.85
01/01/2019;734.9;0;94.94
01/01/2019;401.66;0;79.95
01/01/2019;2924.94;0;274.53
01/01/2019;1676.76;0;176.88
01/01/2019;2975.43;0;398.27
01/01/2019;2338.3;0;273.58
01/01/2019;2112.41;0;267.84
01/01/2019;2027.58;0;263.84
01/01/2019;134.94;0;15.99
01/01/2019;3847.29;0;438.47
01/01/2019;1340.03;0;158.9
01/01/2019;184.97;0;27.49
01/01/2019;1228.8;0;134.93
01/01/2019;1769.85;0;192.88
01/01/2019;883.94;0;93.95
01/01/2019;1464.8;0;148.61
01/01/2019;1329.02;0;95.93
